CurrentTime,Instance,Number,Spend_time,nb_nodes,nb_sub_nodes,Seed,Iter_Max,Cycle,Generation,Local_Best_Obj
20200313030351,MDG-a_10_n500_m50,0,500.915s,500,50,1584017311,1500,10,54,11.3
20200313031213,MDG-a_10_n500_m50,1,501.945s,500,50,1584031215,1500,10,56,10.4
20200313032037,MDG-a_10_n500_m50,2,506.702s,500,50,1584033732,1500,10,56,11.33
20200313032905,MDG-a_10_n500_m50,3,500.549s,500,50,1584032771,1500,10,54,11.33
20200313033727,MDG-a_10_n500_m50,4,501.535s,500,50,1584010753,1500,10,53,10.58
20200313034550,MDG-a_10_n500_m50,5,506.076s,500,50,1584037568,1500,10,54,10.69
20200313035418,MDG-a_10_n500_m50,6,508.156s,500,50,1584010333,1500,10,53,11.11
20200313040248,MDG-a_10_n500_m50,7,502.208s,500,50,1584024774,1500,10,58,11.14
20200313041112,MDG-a_10_n500_m50,8,507.556s,500,50,1584013832,1500,10,52,10.93
20200313041941,MDG-a_10_n500_m50,9,504.449s,500,50,1584033151,1500,10,57,10.94
20200313042807,MDG-a_11_n500_m50,0,506.906s,500,50,1584031974,1500,10,54,11.55
20200313043635,MDG-a_11_n500_m50,1,507.572s,500,50,1584020712,1500,10,53,10.66
20200313044505,MDG-a_11_n500_m50,2,511.59s,500,50,1584045184,1500,10,53,11.39
20200313045338,MDG-a_11_n500_m50,3,500.854s,500,50,1584035767,1500,10,54,11.05
20200313050200,MDG-a_11_n500_m50,4,503.928s,500,50,1584035183,1500,10,56,11.18
20200313051026,MDG-a_11_n500_m50,5,501.495s,500,50,1584020025,1500,10,57,11.4
20200313051849,MDG-a_11_n500_m50,6,506.101s,500,50,1584036458,1500,10,57,11.67
20200313052717,MDG-a_11_n500_m50,7,505.135s,500,50,1584021645,1500,10,55,11.01
20200313053544,MDG-a_11_n500_m50,8,507.227s,500,50,1584019543,1500,10,55,11.23
20200313054413,MDG-a_11_n500_m50,9,505.35s,500,50,1584048320,1500,10,58,10.29
20200313055240,MDG-a_12_n500_m50,0,507.176s,500,50,1584029299,1500,10,53,10.67
20200313060108,MDG-a_12_n500_m50,1,506.857s,500,50,1584041188,1500,10,55,11.11
20200313060937,MDG-a_12_n500_m50,2,507.972s,500,50,1584044348,1500,10,55,11.04
20200313061806,MDG-a_12_n500_m50,3,500.641s,500,50,1584038412,1500,10,59,11.38
20200313062629,MDG-a_12_n500_m50,4,500.982s,500,50,1584022826,1500,10,57,11.29
20200313063451,MDG-a_12_n500_m50,5,508.389s,500,50,1584030869,1500,10,53,11
20200313064321,MDG-a_12_n500_m50,6,503.115s,500,50,1584036854,1500,10,53,10.81
20200313065146,MDG-a_12_n500_m50,7,500.528s,500,50,1584047537,1500,10,54,11.19
20200313070008,MDG-a_12_n500_m50,8,508.963s,500,50,1584027761,1500,10,56,11.16
20200313070839,MDG-a_12_n500_m50,9,503.169s,500,50,1584045213,1500,10,53,10.31
20200313071704,MDG-a_13_n500_m50,0,506.944s,500,50,1584050521,1500,10,57,10.79
20200313072532,MDG-a_13_n500_m50,1,501.978s,500,50,1584050885,1500,10,52,10.84
20200313073356,MDG-a_13_n500_m50,2,511.908s,500,50,1584044226,1500,10,56,10.92
20200313074229,MDG-a_13_n500_m50,3,504.021s,500,50,1584054932,1500,10,54,11.56
20200313075055,MDG-a_13_n500_m50,4,503.019s,500,50,1584030609,1500,10,58,9.74
20200313075919,MDG-a_13_n500_m50,5,511.468s,500,50,1584047823,1500,10,55,11.33
20200313080753,MDG-a_13_n500_m50,6,500.135s,500,50,1584032804,1500,10,54,11.21
20200313081614,MDG-a_13_n500_m50,7,503.119s,500,50,1584028622,1500,10,54,10.99
20200313082439,MDG-a_13_n500_m50,8,500.586s,500,50,1584036965,1500,10,57,10.99
20200313083301,MDG-a_13_n500_m50,9,504.68s,500,50,1584034762,1500,10,53,11.37
20200313084128,MDG-a_14_n500_m50,0,504.18s,500,50,1584045715,1500,10,52,11.29
20200313084953,MDG-a_14_n500_m50,1,500.226s,500,50,1584049898,1500,10,51,11.08
20200313085815,MDG-a_14_n500_m50,2,509.465s,500,50,1584055395,1500,10,51,11.2
20200313090646,MDG-a_14_n500_m50,3,505.908s,500,50,1584036534,1500,10,50,11.08
20200313091514,MDG-a_14_n500_m50,4,500.27s,500,50,1584046738,1500,10,53,11.62
20200313092336,MDG-a_14_n500_m50,5,510.697s,500,50,1584053390,1500,10,58,11.38
20200313093208,MDG-a_14_n500_m50,6,509.196s,500,50,1584054109,1500,10,56,10.95
20200313094039,MDG-a_14_n500_m50,7,503.468s,500,50,1584039359,1500,10,53,11.18
20200313094904,MDG-a_14_n500_m50,8,508.952s,500,50,1584050884,1500,10,54,10.96
20200313095735,MDG-a_14_n500_m50,9,500.957s,500,50,1584052526,1500,10,50,11.1
20200313100557,MDG-a_15_n500_m50,0,501.494s,500,50,1584035534,1500,10,53,11.2
20200313101421,MDG-a_15_n500_m50,1,506.144s,500,50,1584049962,1500,10,58,11.58
20200313102248,MDG-a_15_n500_m50,2,504.217s,500,50,1584047665,1500,10,58,11.52
20200313103114,MDG-a_15_n500_m50,3,505.888s,500,50,1584057085,1500,10,57,11.35
20200313103942,MDG-a_15_n500_m50,4,505.496s,500,50,1584049698,1500,10,53,10.93
20200313104809,MDG-a_15_n500_m50,5,509.348s,500,50,1584049154,1500,10,55,11.38
20200313105640,MDG-a_15_n500_m50,6,504.919s,500,50,1584059150,1500,10,54,10.72
20200313110506,MDG-a_15_n500_m50,7,500.509s,500,50,1584038975,1500,10,58,10.54
20200313111329,MDG-a_15_n500_m50,8,502.041s,500,50,1584063064,1500,10,58,10.65
20200313112152,MDG-a_15_n500_m50,9,503.889s,500,50,1584057659,1500,10,56,10.61
20200313113018,MDG-a_16_n500_m50,0,505.063s,500,50,1584049235,1500,10,49,10.76
20200313113844,MDG-a_16_n500_m50,1,508.798s,500,50,1584051756,1500,10,58,11.09
20200313114715,MDG-a_16_n500_m50,2,506.47s,500,50,1584057859,1500,10,56,11.32
20200313115543,MDG-a_16_n500_m50,3,509.104s,500,50,1584063333,1500,10,57,11.47
20200313120414,MDG-a_16_n500_m50,4,501.341s,500,50,1584042040,1500,10,54,11.13
20200313121237,MDG-a_16_n500_m50,5,509.785s,500,50,1584052429,1500,10,52,11.66
20200313122108,MDG-a_16_n500_m50,6,501.762s,500,50,1584057199,1500,10,54,10.91
20200313122931,MDG-a_16_n500_m50,7,507.121s,500,50,1584055063,1500,10,53,10.15
20200313123800,MDG-a_16_n500_m50,8,509.03s,500,50,1584045480,1500,10,55,10.25
20200313124631,MDG-a_16_n500_m50,9,500.291s,500,50,1584056961,1500,10,55,10.72
20200313125453,MDG-a_17_n500_m50,0,506.463s,500,50,1584052599,1500,10,56,11.17
20200313130321,MDG-a_17_n500_m50,1,503.588s,500,50,1584062986,1500,10,53,11.13
20200313131146,MDG-a_17_n500_m50,2,504.016s,500,50,1584074708,1500,10,55,11.15
20200313132012,MDG-a_17_n500_m50,3,500.192s,500,50,1584049249,1500,10,53,11.16
20200313132834,MDG-a_17_n500_m50,4,503.375s,500,50,1584069300,1500,10,55,11.88
20200313133659,MDG-a_17_n500_m50,5,506.462s,500,50,1584060715,1500,10,57,11.19
20200313134527,MDG-a_17_n500_m50,6,509.7s,500,50,1584060218,1500,10,53,10.82
20200313135358,MDG-a_17_n500_m50,7,507.614s,500,50,1584074824,1500,10,55,10.98
20200313140227,MDG-a_17_n500_m50,8,503.472s,500,50,1584061864,1500,10,54,11.33
20200313141052,MDG-a_17_n500_m50,9,502.69s,500,50,1584078445,1500,10,50,10.86
20200313141917,MDG-a_18_n500_m50,0,500.682s,500,50,1584059532,1500,10,56,10.58
20200313142739,MDG-a_18_n500_m50,1,500.449s,500,50,1584073790,1500,10,55,10.86
20200313143601,MDG-a_18_n500_m50,2,501.059s,500,50,1584052561,1500,10,55,11.3
20200313144424,MDG-a_18_n500_m50,3,501.593s,500,50,1584075808,1500,10,57,10.94
20200313145247,MDG-a_18_n500_m50,4,502.697s,500,50,1584071495,1500,10,56,10.9
20200313150111,MDG-a_18_n500_m50,5,506.124s,500,50,1584076712,1500,10,56,10.95
20200313150939,MDG-a_18_n500_m50,6,502.64s,500,50,1584061831,1500,10,51,11.05
20200313151803,MDG-a_18_n500_m50,7,506.055s,500,50,1584075711,1500,10,55,10.99
20200313152631,MDG-a_18_n500_m50,8,501.612s,500,50,1584079625,1500,10,53,11.09
20200313153454,MDG-a_18_n500_m50,9,507.039s,500,50,1584055691,1500,10,56,10.76
20200313154323,MDG-a_19_n500_m50,0,507.151s,500,50,1584059186,1500,10,53,11.29
20200313155152,MDG-a_19_n500_m50,1,508.737s,500,50,1584083914,1500,10,52,10.64
20200313160022,MDG-a_19_n500_m50,2,571.107s,500,50,1584060485,1500,10,51,10.73
20200313160955,MDG-a_19_n500_m50,3,505.607s,500,50,1584078272,1500,10,53,11.55
20200313161822,MDG-a_19_n500_m50,4,500.076s,500,50,1584067735,1500,10,53,11.14
20200313162644,MDG-a_19_n500_m50,5,508.755s,500,50,1584075080,1500,10,55,10.99
20200313163514,MDG-a_19_n500_m50,6,501.482s,500,50,1584056226,1500,10,51,10.71
20200313164337,MDG-a_19_n500_m50,7,501.975s,500,50,1584075147,1500,10,55,11.52
20200313165201,MDG-a_19_n500_m50,8,506.24s,500,50,1584076397,1500,10,55,11.3
20200313170029,MDG-a_19_n500_m50,9,500.118s,500,50,1584074275,1500,10,56,11.08
20200313170850,MDG-a_20_n500_m50,0,506.931s,500,50,1584072239,1500,10,55,11.15
20200313171719,MDG-a_20_n500_m50,1,507.731s,500,50,1584067234,1500,10,54,10.55
20200313172548,MDG-a_20_n500_m50,2,501.072s,500,50,1584084161,1500,10,56,11.27
20200313173411,MDG-a_20_n500_m50,3,506.466s,500,50,1584067465,1500,10,58,11.64
20200313174239,MDG-a_20_n500_m50,4,502.314s,500,50,1584074030,1500,10,55,11.11
20200313175103,MDG-a_20_n500_m50,5,507.535s,500,50,1584087181,1500,10,57,10.93
20200313175932,MDG-a_20_n500_m50,6,505.217s,500,50,1584076331,1500,10,56,10.81
20200313180759,MDG-a_20_n500_m50,7,506.057s,500,50,1584062535,1500,10,55,11.29
20200313181627,MDG-a_20_n500_m50,8,504.474s,500,50,1584064748,1500,10,54,11.7
20200313182453,MDG-a_20_n500_m50,9,508.602s,500,50,1584084011,1500,10,56,11.01
20200313183323,MDG-c_1_n3000_m300,0,6346.39s,3000,300,1584077558,1500,10,1,4577
20200313201923,MDG-c_1_n3000_m300,1,4819.26s,3000,300,1584069602,1500,10,1,4701
20200313213956,MDG-c_1_n3000_m300,2,5780.34s,3000,300,1584081657,1500,10,1,4340
20200313231630,MDG-c_1_n3000_m300,3,5476.85s,3000,300,1584083246,1500,10,1,4803
20200314004800,MDG-c_1_n3000_m300,4,4671.84s,3000,300,1584096179,1500,10,1,4659
20200314020605,MDG-c_1_n3000_m300,5,3929.79s,3000,300,1584118526,1500,10,1,4665
20200314031148,MDG-c_1_n3000_m300,6,4581.87s,3000,300,1584115133,1500,10,1,4734
20200314042823,MDG-c_1_n3000_m300,7,4254.47s,3000,300,1584125215,1500,10,1,4691
20200314053931,MDG-c_1_n3000_m300,8,7441.8s,3000,300,1584132339,1500,10,2,4273
20200314074346,MDG-c_1_n3000_m300,9,4116.07s,3000,300,1584130326,1500,10,1,4606
20200314085236,MDG-c_2_n3000_m300,0,5339.36s,3000,300,1584116915,1500,10,1,4368
20200314102148,MDG-c_2_n3000_m300,1,5724.35s,3000,300,1584145105,1500,10,1,4488
20200314115726,MDG-c_2_n3000_m300,2,4605.79s,3000,300,1584144756,1500,10,1,4803
20200314131425,MDG-c_2_n3000_m300,3,9669.7s,3000,300,1584138624,1500,10,1,4646
20200314155548,MDG-c_2_n3000_m300,4,6297.53s,3000,300,1584157272,1500,10,1,4781
20200314174100,MDG-c_2_n3000_m300,5,6155.83s,3000,300,1584156468,1500,10,1,4523
20200314192349,MDG-c_2_n3000_m300,6,4844.23s,3000,300,1584167641,1500,10,1,4647
20200314204447,MDG-c_2_n3000_m300,7,5869.99s,3000,300,1584173738,1500,10,2,4581
20200314222251,MDG-c_2_n3000_m300,8,4076.69s,3000,300,1584180238,1500,10,1,4708
20200314233101,MDG-c_2_n3000_m300,9,3038.38s,3000,300,1584175966,1500,10,1,4661
20200315002152,MDG-c_3_n3000_m300,0,6194.54s,3000,300,1584183479,1500,10,1,4495
20200315020521,MDG-c_3_n3000_m300,1,3387.93s,3000,300,1584196227,1500,10,1,4931
20200315030202,MDG-c_3_n3000_m300,2,4138.81s,3000,300,1584203129,1500,10,1,4830
20200315041115,MDG-c_3_n3000_m300,3,3782.03s,3000,300,1584189201,1500,10,1,4688
20200315051430,MDG-c_3_n3000_m300,4,4199.31s,3000,300,1584206130,1500,10,1,4564
20200315062443,MDG-c_3_n3000_m300,5,6660.69s,3000,300,1584206363,1500,10,1,4426
20200315081557,MDG-c_3_n3000_m300,6,5019.05s,3000,300,1584215963,1500,10,1,4558
20200315093949,MDG-c_3_n3000_m300,7,7366.44s,3000,300,1584207702,1500,10,2,4584
20200315114250,MDG-c_3_n3000_m300,8,3903.8s,3000,300,1584236413,1500,10,1,4960
20200315124807,MDG-c_3_n3000_m300,9,3552.2s,3000,300,1584234588,1500,10,1,4739
20200315134733,MDG-c_4_n3000_m300,0,4438.44s,3000,300,1584249483,1500,10,1,4635
20200315150144,MDG-c_4_n3000_m300,1,6804.02s,3000,300,1584228794,1500,10,1,4627
20200315165522,MDG-c_4_n3000_m300,2,5640.27s,3000,300,1584231241,1500,10,1,4797
20200315182936,MDG-c_4_n3000_m300,3,4024.2s,3000,300,1584267751,1500,10,1,4464
20200315193654,MDG-c_4_n3000_m300,4,3896.7s,3000,300,1584269775,1500,10,1,4436
20200315204205,MDG-c_4_n3000_m300,5,3156.68s,3000,300,1584269031,1500,10,1,4759
20200315213456,MDG-c_4_n3000_m300,6,5957.91s,3000,300,1584264357,1500,10,1,4511
20200315231429,MDG-c_4_n3000_m300,7,6437.8s,3000,300,1584267781,1500,10,1,4621
20200316010200,MDG-c_4_n3000_m300,8,3074.27s,3000,300,1584278662,1500,10,1,4704
20200316015328,MDG-c_4_n3000_m300,9,6373.29s,3000,300,1584288193,1500,10,1,4679
20200316033956,MDG-c_5_n3000_m300,0,5873.27s,3000,300,1584283152,1500,10,1,4517
20200316051803,MDG-c_5_n3000_m300,1,3932.72s,3000,300,1584275742,1500,10,1,4602
20200316062351,MDG-c_5_n3000_m300,2,3354.37s,3000,300,1584306521,1500,10,1,4972
20200316071959,MDG-c_5_n3000_m300,3,5218.36s,3000,300,1584310396,1500,10,1,4404
20200316084712,MDG-c_5_n3000_m300,4,4736.75s,3000,300,1584313444,1500,10,1,4655
20200316100622,MDG-c_5_n3000_m300,5,5350.32s,3000,300,1584295643,1500,10,1,4742
20200316113546,MDG-c_5_n3000_m300,6,6779.59s,3000,300,1584313132,1500,10,2,4673
20200316132901,MDG-c_5_n3000_m300,7,4367.97s,3000,300,1584320188,1500,10,1,4711
20200316144202,MDG-c_5_n3000_m300,8,5523.17s,3000,300,1584317031,1500,10,2,4641
20200316161419,MDG-c_5_n3000_m300,9,4010.03s,3000,300,1584345269,1500,10,1,4686
20200316172123,MDG-c_6_n3000_m400,0,15691.4s,3000,400,1584323083,1500,10,1,6057
20200316214309,MDG-c_6_n3000_m400,1,8022.03s,3000,400,1584335618,1500,10,1,6190
20200316235705,MDG-c_6_n3000_m400,2,7777.03s,3000,400,1584368308,1500,10,1,5762
20200317020656,MDG-c_6_n3000_m400,3,12414.5s,3000,400,1584365251,1500,10,1,5807
20200317053404,MDG-c_6_n3000_m400,4,15064.1s,3000,400,1584389017,1500,10,1,5767
20200317094522,MDG-c_6_n3000_m400,5,10843s,3000,400,1584396636,1500,10,1,5858
20200317124619,MDG-c_6_n3000_m400,6,6718.3s,3000,400,1584400521,1500,10,1,6104
20200317143832,MDG-c_6_n3000_m400,7,8174.29s,3000,400,1584409268,1500,10,1,5552
20200317165502,MDG-c_6_n3000_m400,8,7607.51s,3000,400,1584418740,1500,10,1,6188
20200317190203,MDG-c_6_n3000_m400,9,10438.1s,3000,400,1584438588,1500,10,1,6036
20200317215615,MDG-c_7_n3000_m400,0,14616.8s,3000,400,1584448872,1500,10,1,5593
20200318020006,MDG-c_7_n3000_m400,1,7622.94s,3000,400,1584436899,1500,10,1,6201
20200318040723,MDG-c_7_n3000_m400,2,8737.05s,3000,400,1584450140,1500,10,1,5934
20200318063314,MDG-c_7_n3000_m400,3,8604.12s,3000,400,1584455363,1500,10,1,5750
20200318085652,MDG-c_7_n3000_m400,4,10870.2s,3000,400,1584481577,1500,10,1,5815
20200318115816,MDG-c_7_n3000_m400,5,10480.3s,3000,400,1584482916,1500,10,1,5920
20200318145310,MDG-c_7_n3000_m400,6,9812.46s,3000,400,1584503943,1500,10,1,5948
20200318173656,MDG-c_7_n3000_m400,7,9012.86s,3000,400,1584501581,1500,10,1,5985
20200318200723,MDG-c_7_n3000_m400,8,9448.03s,3000,400,1584526082,1500,10,1,5869
20200318224505,MDG-c_7_n3000_m400,9,11250.7s,3000,400,1584522282,1500,10,1,5977
20200319015250,MDG-c_8_n3000_m400,0,13355.5s,3000,400,1584535131,1500,10,1,5600
20200319053539,MDG-c_8_n3000_m400,1,12021.5s,3000,400,1584566601,1500,10,1,5706
20200319085614,MDG-c_8_n3000_m400,2,17156.4s,3000,400,1584559441,1500,10,1,6003
20200319134224,MDG-c_8_n3000_m400,3,12840s,3000,400,1584594511,1500,10,1,5827
20200319171638,MDG-c_8_n3000_m400,4,7631.87s,3000,400,1584609313,1500,10,1,6010
20200319192403,MDG-c_8_n3000_m400,5,8795.98s,3000,400,1584594535,1500,10,1,5960
20200319215053,MDG-c_8_n3000_m400,6,13768.5s,3000,400,1584602176,1500,10,1,5827
20200320014035,MDG-c_8_n3000_m400,7,7898.62s,3000,400,1584626956,1500,10,1,5957
20200320035227,MDG-c_8_n3000_m400,8,6738.54s,3000,400,1584618863,1500,10,1,6072
20200320054500,MDG-c_8_n3000_m400,9,12558.6s,3000,400,1584629768,1500,10,1,5872
20200320091433,MDG-c_9_n3000_m400,0,8187.08s,3000,400,1584648444,1500,10,1,6225
20200320113114,MDG-c_9_n3000_m400,1,20200320131459,MDG-c_1_n3000_m300,0,3645.87s,3000,300,1584649155,1500,10,1,4716
20200320141602,MDG-c_1_n3000_m300,1,3538.55s,3000,300,1584676567,1500,10,1,4579
20200320151514,MDG-c_1_n3000_m300,2,4133.72s,3000,300,1584670187,1500,10,1,4743
20200320162421,MDG-c_1_n3000_m300,3,4330.91s,3000,300,1584668330,1500,10,1,4802
20200320173646,MDG-c_1_n3000_m300,4,5899.25s,3000,300,1584694811,1500,10,1,4420
20200320191519,MDG-c_1_n3000_m300,5,6713.77s,3000,300,1584673499,1500,10,1,4529
20200320210726,MDG-c_1_n3000_m300,6,4153.19s,3000,300,1584703062,1500,10,1,4769
20200320221653,MDG-c_1_n3000_m300,7,3965.24s,3000,300,1584705513,1500,10,1,4659
20200320232312,MDG-c_1_n3000_m300,8,3494.22s,3000,300,1584707625,1500,10,1,4554
20200321002140,MDG-c_1_n3000_m300,9,3180.65s,3000,300,1584689917,1500,10,1,4621
20200321011454,MDG-c_2_n3000_m300,0,5386.56s,3000,300,1584722781,1500,10,1,4692
20200321024454,MDG-c_2_n3000_m300,1,4463.42s,3000,300,1584713004,1500,10,1,4664
20200321035930,MDG-c_2_n3000_m300,2,3515.27s,3000,300,1584728262,1500,10,1,4616
20200321045819,MDG-c_2_n3000_m300,3,3291.9s,3000,300,1584730260,1500,10,1,4680
20200321055324,MDG-c_2_n3000_m300,4,5168.67s,3000,300,1584736691,1500,10,1,4705
20200321071946,MDG-c_2_n3000_m300,5,4208.43s,3000,300,1584721623,1500,10,1,4518
20200321083008,MDG-c_2_n3000_m300,6,4838.2s,3000,300,1584728308,1500,10,1,4750
20200321095101,MDG-c_2_n3000_m300,7,6107.01s,3000,300,1584752701,1500,10,2,4581
20200321113302,MDG-c_2_n3000_m300,8,4202.55s,3000,300,1584732171,1500,10,1,4693
20200321124318,MDG-c_2_n3000_m300,9,4162.74s,3000,300,1584764018,1500,10,1,4705
20200321135254,MDG-c_3_n3000_m300,0,3588.16s,3000,300,1584763044,1500,10,1,4639
20200321145256,MDG-c_3_n3000_m300,1,5241s,3000,300,1584770579,1500,10,1,4520
20200321162031,MDG-c_3_n3000_m300,2,3945.28s,3000,300,1584753931,1500,10,1,4538
20200321172630,MDG-c_3_n3000_m300,3,5578.91s,3000,300,1584766613,1500,10,1,4679
20200321185942,MDG-c_3_n3000_m300,4,3931.36s,3000,300,1584782010,1500,10,1,4272
20200321200528,MDG-c_3_n3000_m300,5,5108.26s,3000,300,1584781398,1500,10,1,4381
20200321213050,MDG-c_3_n3000_m300,6,5541.32s,3000,300,1584776364,1500,10,1,4796
20200321230325,MDG-c_3_n3000_m300,7,5506.07s,3000,300,1584776706,1500,10,2,4764
20200322003524,MDG-c_3_n3000_m300,8,5570.32s,3000,300,1584785430,1500,10,1,4403
20200322020828,MDG-c_3_n3000_m300,9,5122.16s,3000,300,1584809025,1500,10,1,4599
20200322033404,MDG-c_4_n3000_m300,0,5870.57s,3000,300,1584790459,1500,10,1,4634
20200322051208,MDG-c_4_n3000_m300,1,3053.02s,3000,300,1584824544,1500,10,1,4759
20200322060314,MDG-c_4_n3000_m300,2,3402.1s,3000,300,1584818808,1500,10,1,4614
20200322070010,MDG-c_4_n3000_m300,3,5069.92s,3000,300,1584805623,1500,10,1,4481
20200322082454,MDG-c_4_n3000_m300,4,4266.06s,3000,300,1584825101,1500,10,1,4551
20200322093614,MDG-c_4_n3000_m300,5,3949.36s,3000,300,1584828888,1500,10,1,4483
20200322104217,MDG-c_4_n3000_m300,6,3350.88s,3000,300,1584834944,1500,10,1,4846
20200322113821,MDG-c_4_n3000_m300,7,3328.61s,3000,300,1584829210,1500,10,1,4786
20200322123404,MDG-c_4_n3000_m300,8,4535s,3000,300,1584823090,1500,10,1,4690
20200322134952,MDG-c_4_n3000_m300,9,4655.16s,3000,300,1584831942,1500,10,1,4501
20200322150741,MDG-c_5_n3000_m300,0,4399.27s,3000,300,1584849477,1500,10,1,4602
20200322162115,MDG-c_5_n3000_m300,1,4151.07s,3000,300,1584849980,1500,10,1,4531
20200322173040,MDG-c_5_n3000_m300,2,3452.84s,3000,300,1584854844,1500,10,1,4785
20200322182826,MDG-c_5_n3000_m300,3,4487.18s,3000,300,1584855472,1500,10,1,4703
20200322194327,MDG-c_5_n3000_m300,4,4446.76s,3000,300,1584853283,1500,10,1,4764
20200322205748,MDG-c_5_n3000_m300,5,4820.25s,3000,300,1584879205,1500,10,1,4585
20200322221822,MDG-c_5_n3000_m300,6,3749.2s,3000,300,1584871791,1500,10,1,4517
20200322232105,MDG-c_5_n3000_m300,7,5858.54s,3000,300,1584868978,1500,10,1,4246
20200323005857,MDG-c_5_n3000_m300,8,5770.99s,3000,300,1584887690,1500,10,1,4530
20200323023521,MDG-c_5_n3000_m300,9,4838.41s,3000,300,1584892549,1500,10,1,4484
20200323035613,MDG-c_6_n3000_m400,0,11787.9s,3000,400,1584896077,1500,10,1,6099
20200323071254,MDG-c_6_n3000_m400,1,8975.95s,3000,400,1584898716,1500,10,1,5851
20200323094244,MDG-c_6_n3000_m400,2,8711.2s,3000,400,1584919542,1500,10,1,5857
20200323120810,MDG-c_6_n3000_m400,3,13496.3s,3000,400,1584927230,1500,10,1,5775
20200323155321,MDG-c_6_n3000_m400,4,6330.58s,3000,400,1584923599,1500,10,1,6225
20200323173905,MDG-c_6_n3000_m400,5,4835.2s,3000,400,1584925520,1500,10,1,6070
20200323185954,MDG-c_6_n3000_m400,6,8790.87s,3000,400,1584958704,1500,10,1,6032
20200323212639,MDG-c_6_n3000_m400,7,9007.72s,3000,400,1584961314,1500,10,1,6036
20200323235701,MDG-c_6_n3000_m400,8,6762.12s,3000,400,1584977090,1500,10,1,6011
20200324014956,MDG-c_6_n3000_m400,9,9938.06s,3000,400,1584965037,1500,10,1,5985
20200324043548,MDG-c_7_n3000_m400,0,7375.09s,3000,400,1584981460,1500,10,1,5851
20200324063857,MDG-c_7_n3000_m400,1,14810.4s,3000,400,1584990878,1500,10,1,5585
20200324104601,MDG-c_7_n3000_m400,2,9815.82s,3000,400,1585015028,1500,10,1,6080
20200324132951,MDG-c_7_n3000_m400,3,11630.4s,3000,400,1585009080,1500,10,1,5670
20200324164355,MDG-c_7_n3000_m400,4,8361.34s,3000,400,1585025542,1500,10,1,5945
20200324190331,MDG-c_7_n3000_m400,5,11477.7s,3000,400,1585036492,1500,10,1,6039
20200324221502,MDG-c_7_n3000_m400,6,10551.4s,3000,400,1585058971,1500,10,1,5836
20200325011108,MDG-c_7_n3000_m400,7,6873.04s,3000,400,1585060005,1500,10,1,6257
20200325030555,MDG-c_7_n3000_m400,8,5926.09s,3000,400,1585058031,1500,10,1,6164
20200325044454,MDG-c_7_n3000_m400,9,7977.53s,3000,400,1585055665,1500,10,1,5989
20200325065805,MDG-c_8_n3000_m400,0,10744s,3000,400,1585069216,1500,10,1,5869
20200325095723,MDG-c_8_n3000_m400,1,7802.44s,3000,400,1585074490,1500,10,1,5953
20200325120740,MDG-c_8_n3000_m400,2,12475.7s,3000,400,1585082071,1500,10,1,6003
20200325153549,MDG-c_8_n3000_m400,3,7759.94s,3000,400,1585089032,1500,10,1,6128
20200325174523,MDG-c_8_n3000_m400,4,8821.5s,3000,400,1585112088,1500,10,1,5747
20200325201238,MDG-c_8_n3000_m400,5,8535.94s,3000,400,1585112755,1500,10,1,5972
20200325223508,MDG-c_8_n3000_m400,6,18332.2s,3000,400,1585137030,1500,10,1,5709
20200326034054,MDG-c_8_n3000_m400,7,8584.47s,3000,400,1585133996,1500,10,1,5863
20200326060411,MDG-c_8_n3000_m400,8,10683.5s,3000,400,1585164201,1500,10,1,5963
20200326090228,MDG-c_8_n3000_m400,9,6354.17s,3000,400,1585182675,1500,10,1,6363
20200326104836,MDG-c_9_n3000_m400,0,11348.5s,3000,400,1585188324,1500,10,1,6094
20200326135759,MDG-c_9_n3000_m400,1,14263.7s,3000,400,1585171088,1500,10,1,5906
20200326175557,MDG-c_9_n3000_m400,2,17935.6s,3000,400,1585206850,1500,10,1,5470
20200326225506,MDG-c_9_n3000_m400,3,10157.3s,3000,400,1585211735,1500,10,1,5908
20200327014437,MDG-c_9_n3000_m400,4,11854.7s,3000,400,1585213149,1500,10,1,5802
20200327050225,MDG-c_9_n3000_m400,5,8988.63s,3000,400,1585231962,1500,10,1,5810
20200327073227,MDG-c_9_n3000_m400,6,10177.3s,3000,400,1585255701,1500,10,1,6049
20200327102218,MDG-c_9_n3000_m400,7,10741s,3000,400,1585259161,1500,10,1,5847
20200327132134,MDG-c_9_n3000_m400,8,8339.12s,3000,400,1585270091,1500,10,1,5893
20200327154047,MDG-c_9_n3000_m400,9,8236.4s,3000,400,1585270723,1500,10,1,6179
20200327175817,MDG-c_10_n3000_m400,0,16737.5s,3000,400,1585286507,1500,10,1,5973
20200327223728,MDG-c_10_n3000_m400,1,8098.77s,3000,400,1585303540,1500,10,1,5718
20200328005241,MDG-c_10_n3000_m400,2,6025.14s,3000,400,1585295615,1500,10,1,6162
20200328023319,MDG-c_10_n3000_m400,3,9919.27s,3000,400,1585324448,1500,10,1,6093
20200328051852,MDG-c_10_n3000_m400,4,8401.7s,3000,400,1585335794,1500,10,1,6234
20200328073907,MDG-c_10_n3000_m400,5,5945.71s,3000,400,1585352120,1500,10,1,6202
20200328091827,MDG-c_10_n3000_m400,6,8776.21s,3000,400,1585351367,1500,10,1,6153
