CurrentTime,Instance,Number,Spend_time,nb_nodes,nb_sub_nodes,Seed,Iter_Max,Cycle,Generation,Local_Best_Obj
20200301162214,MDG-b_15_n500_m50,2,756.907s,500,50,1583049077,1500,10,83,1044.37
20200301163453,MDG-b_15_n500_m50,3,750.691s,500,50,1583023984,1500,10,81,1050.97
20200301164725,MDG-b_15_n500_m50,4,754.833s,500,50,1583031964,1500,10,76,1150.7
20200301170002,MDG-b_16_n500_m50,0,760.802s,500,50,1583047825,1500,10,79,1074.86
20200301171244,MDG-b_16_n500_m50,1,750.963s,500,50,1583047097,1500,10,79,1109.7
20200301172517,MDG-b_16_n500_m50,2,760.068s,500,50,1583036375,1500,10,83,1040.52
20200301173759,MDG-b_16_n500_m50,3,752.015s,500,50,1583044257,1500,10,81,1065.46
20200301175032,MDG-b_16_n500_m50,4,759.402s,500,50,1583042202,1500,10,81,1114.79
20200301180313,MDG-b_17_n500_m50,0,751.462s,500,50,1583026335,1500,10,83,1084.84
20200301181546,MDG-b_17_n500_m50,1,755.609s,500,50,1583045402,1500,10,82,1092.63
20200301182824,MDG-b_17_n500_m50,2,752.952s,500,50,1583040155,1500,10,80,1021.28
20200301184058,MDG-b_17_n500_m50,3,750.993s,500,50,1583057346,1500,10,79,1132.03
20200301185331,MDG-b_17_n500_m50,4,753.31s,500,50,1583049030,1500,10,86,1127.88
20200301190606,MDG-b_20_n500_m50,0,752.65s,500,50,1583034924,1500,10,82,1067.97
20200301191840,MDG-b_20_n500_m50,1,755.611s,500,50,1583044217,1500,10,83,1076.89
20200301193117,MDG-b_20_n500_m50,2,757.761s,500,50,1583057334,1500,10,79,1098.43
20200301194357,MDG-b_20_n500_m50,3,750.327s,500,50,1583060385,1500,10,80,1104.27
20200301195629,MDG-b_20_n500_m50,4,754.319s,500,50,1583043245,1500,10,83,1140.4
20200301200905,MDG-b_3_n500_m50,0,759.264s,500,50,1583044568,1500,10,84,1113.25
20200301202146,MDG-b_3_n500_m50,1,759.417s,500,50,1583044911,1500,10,81,1111.79
20200301203427,MDG-b_3_n500_m50,2,756.813s,500,50,1583047011,1500,10,79,1090.78
20200301204705,MDG-b_3_n500_m50,3,755.043s,500,50,1583040719,1500,10,79,1106.81
20200301205942,MDG-b_3_n500_m50,4,754.773s,500,50,1583064186,1500,10,82,1101.02
20200301211218,MDG-b_1_n500_m50,0,760.08s,500,50,1583055367,1500,10,83,1092.35
20200301212500,MDG-b_1_n500_m50,1,757.365s,500,50,1583066083,1500,10,79,1138.08
20200301213739,MDG-b_1_n500_m50,2,756.267s,500,50,1583048915,1500,10,82,1103.6
20200301215017,MDG-b_1_n500_m50,3,759.439s,500,50,1583044492,1500,10,79,1129
20200301220258,MDG-b_1_n500_m50,4,758.197s,500,50,1583058837,1500,10,82,1106.85
20200301221538,MDG-b_9_n500_m50,0,750.026s,500,50,1583059488,1500,10,79,1017.3
20200301222810,MDG-b_9_n500_m50,1,752.978s,500,50,1583072233,1500,10,79,1071.92
20200301224044,MDG-b_9_n500_m50,2,753.174s,500,50,1583064256,1500,10,80,1085.32
20200301225319,MDG-b_9_n500_m50,3,751.266s,500,50,1583070176,1500,10,84,1030.29
20200301230552,MDG-b_9_n500_m50,4,756.327s,500,50,1583072201,1500,10,83,1100.25
20200301231830,MDG-a_1_n500_m50,0,750.399s,500,50,1583064536,1500,10,83,11.03
20200301233102,MDG-a_1_n500_m50,1,750.034s,500,50,1583055404,1500,10,82,11.42
20200301234334,MDG-a_1_n500_m50,2,755.813s,500,50,1583056899,1500,10,83,10.99
20200301235611,MDG-a_1_n500_m50,3,757.492s,500,50,1583059471,1500,10,81,10.03
20200302000850,MDG-a_1_n500_m50,4,759.011s,500,50,1583077213,1500,10,78,11.07
20200302002131,MDG-a_5_n500_m50,0,750.878s,500,50,1583052783,1500,10,79,10.88
20200302003403,MDG-a_5_n500_m50,1,756.193s,500,50,1583068327,1500,10,86,10.96
20200302004641,MDG-a_5_n500_m50,2,757.597s,500,50,1583056548,1500,10,80,10.76
20200302005920,MDG-a_5_n500_m50,3,754.147s,500,50,1583056384,1500,10,82,11.26
20200302011156,MDG-a_5_n500_m50,4,754.6s,500,50,1583055858,1500,10,83,9.53
20200302012432,MDG-a_8_n500_m50,0,753.301s,500,50,1583059713,1500,10,79,10.99
20200302013707,MDG-a_8_n500_m50,1,760.511s,500,50,1583080857,1500,10,82,10.41
20200302014949,MDG-a_8_n500_m50,2,756.979s,500,50,1583058048,1500,10,83,11.3
20200302020228,MDG-a_8_n500_m50,3,754.923s,500,50,1583056057,1500,10,84,10.4
20200302021505,MDG-a_8_n500_m50,4,757.855s,500,50,1583084188,1500,10,81,10.97
20200302022744,MDG-a_9_n500_m50,0,757.179s,500,50,1583064325,1500,10,81,11.25
20200302024023,MDG-a_9_n500_m50,1,752.335s,500,50,1583082881,1500,10,87,11.15
20200302025257,MDG-a_9_n500_m50,2,752.78s,500,50,1583063608,1500,10,83,11.17
20200302030531,MDG-a_9_n500_m50,3,750.132s,500,50,1583080825,1500,10,83,11.03
20200302031803,MDG-a_9_n500_m50,4,758.426s,500,50,1583073967,1500,10,82,10.74
20200302033043,MDG-a_14_n500_m50,0,754.246s,500,50,1583068327,1500,10,83,11.08
20200302034319,MDG-a_14_n500_m50,1,757.725s,500,50,1583063665,1500,10,83,10.75
20200302035558,MDG-a_14_n500_m50,2,762.373s,500,50,1583082898,1500,10,84,11.18
20200302040842,MDG-a_14_n500_m50,3,754.812s,500,50,1583073259,1500,10,83,10.43
20200302042119,MDG-a_14_n500_m50,4,756.542s,500,50,1583086499,1500,10,83,10.32
20200302043357,MDG-a_17_n500_m50,0,757.685s,500,50,1583078388,1500,10,83,11.11
20200302044636,MDG-a_17_n500_m50,1,756.964s,500,50,1583066760,1500,10,85,10.99
20200302045915,MDG-a_17_n500_m50,2,750.848s,500,50,1583095385,1500,10,77,10.92
20200302051147,MDG-a_17_n500_m50,3,761.139s,500,50,1583091636,1500,10,81,11.14
20200302052430,MDG-a_17_n500_m50,4,757.066s,500,50,1583084385,1500,10,85,10.98
